"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Mercedes-Benz Vito Vito 110 CDI Furgón Pro Extralarga - 2800","","Gasóleo","N1","2800","","","",""
"Mercedes-Benz Vito Vito 110 CDI Furgón Pro Extralarga - 3050","","Gasóleo","N1","3050","","","",""
"Mercedes-Benz Vito Vito 110 CDI Furgón Pro Larga - 2500","","Gasóleo","N1","2500","","","",""
"Mercedes-Benz Vito Vito 110 CDI Furgón Pro Larga - 2800","","Gasóleo","N1","2800","","","",""
"Mercedes-Benz Vito Vito 110 CDI Furgón Pro Larga - 3050","","Gasóleo","N1","3050","","","",""
"Mercedes-Benz Vito Vito 114 CDI Mixto Compacta 2800","","Gasóleo","M1","2800","","","",""
"Mercedes-Benz Vito Vito 114 CDI Mixto Compacta 3050","","Gasóleo","M1","3050","","","",""
"Mercedes-Benz Vito Vito 114 CDI Mixto Compacta 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 114 CDI Mixto Extralarga 2800","","Gasóleo","M1","2800","","","",""
"Mercedes-Benz Vito Vito 114 CDI Mixto Extralarga 3050","","Gasóleo","M1","3050","","","",""
"Mercedes-Benz Vito Vito 114 CDI Mixto Extralarga 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 114 CDI Mixto Larga 2800","","Gasóleo","M1","2800","","","",""
"Mercedes-Benz Vito Vito 114 CDI Mixto Larga 3050","","Gasóleo","M1","3050","","","",""
"Mercedes-Benz Vito Vito 114 CDI Mixto Larga 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Furgón Larga 3050","","Gasóleo","N1","3050","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Mixto Compacta M1 2800","","Gasóleo","M1","2800","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Mixto Compacta M1 3050","","Gasóleo","M1","3050","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Mixto Compacta N1 2800","","Gasóleo","N1","2800","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Mixto Compacta N1 3050","","Gasóleo","N1","3050","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Mixto Extralarga M1 2800","","Gasóleo","M1","2800","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Mixto Extralarga M1 3050","","Gasóleo","M1","3050","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Mixto Extralarga N1 2800","","Gasóleo","N1","2800","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Mixto Extralarga N1 3050","","Gasóleo","N1","3050","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Mixto Larga M1 2800","","Gasóleo","M1","2800","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Mixto Larga M1 3050","","Gasóleo","M1","3050","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Mixto Larga N1 2800","","Gasóleo","N1","2800","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Mixto Larga N1 3050","","Gasóleo","N1","3050","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Tourer Base Compacta","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Tourer Base Larga","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Tourer Pro Compacta","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Tourer Pro Extralarga","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Tourer Pro Larga","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Tourer Select Compacta","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Tourer Select Extralarga","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 114 CDI tD Tourer Select Larga","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 114 CDI Tourer Base Compacta 3100","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 114 CDI Tourer Base Compacta 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 114 CDI Tourer Base Larga 3100","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 114 CDI Tourer Base Larga 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 114 CDI Tourer Pro Compacta 3100","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 114 CDI Tourer Pro Compacta 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 114 CDI Tourer Pro Extralarga 3100","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 114 CDI Tourer Pro Extralarga 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 114 CDI Tourer Pro Larga 3100","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 114 CDI Tourer Pro Larga 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 114 CDI Tourer Select Compacta 3100","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 114 CDI Tourer Select Compacta 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 114 CDI Tourer Select Extralarga 3100","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 114 CDI Tourer Select Extralarga 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 114 CDI Tourer Select Larga 3100","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 114 CDI Tourer Select Larga 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 116 CDI Mixto Compacta 2800","","Gasóleo","M1","2800","","","",""
"Mercedes-Benz Vito Vito 116 CDI Mixto Compacta 3050","","Gasóleo","M1","3050","","","",""
"Mercedes-Benz Vito Vito 116 CDI Mixto Compacta 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 116 CDI Mixto Extralarga 2800","","Gasóleo","M1","2800","","","",""
"Mercedes-Benz Vito Vito 116 CDI Mixto Extralarga 3050","","Gasóleo","M1","3050","","","",""
"Mercedes-Benz Vito Vito 116 CDI Mixto Extralarga 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 116 CDI Mixto Larga 2800","","Gasóleo","M1","2800","","","",""
"Mercedes-Benz Vito Vito 116 CDI Mixto Larga 3050","","Gasóleo","M1","3050","","","",""
"Mercedes-Benz Vito Vito 116 CDI Mixto Larga 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 116 CDI Tourer Pro Compacta 3100","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 116 CDI Tourer Pro Compacta 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 116 CDI Tourer Pro Extralarga 3100","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 116 CDI Tourer Pro Extralarga 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 116 CDI Tourer Pro Larga 3100","","Gasóleo","M1","3100","","","",""
"Mercedes-Benz Vito Vito 116 CDI Tourer Pro Larga 3200","","Gasóleo","M1","3200","","","",""
"Mercedes-Benz Vito Vito 116 CDI Tourer Select Compacta 3100","","Gasóleo","M1","3100","","","",""
