"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Opel Astra 5P (MY20.5) Elegance 1.5D DVH AT9 S/S 122 CV (90kW)","","Gasóleo","M1","1805","","","",""
"Opel Astra 5P (MY20.5) Elegance 1.5D DVH MT6 S/S 122 CV (90kW)","","Gasóleo","M1","1805","","","",""
"Opel Astra 5P (MY20.5) GS Line 1.2T SHL MT6 S/S 110 CV (81kW)","","Gasolina","M1","1805","","","",""
"Opel Astra 5P (MY20.5) GS Line 1.2T SHT MT6 S/S 130 CV (96kW)","","Gasolina","M1","1805","","","",""
"Opel Astra 5P (MY20.5) GS Line 1.5D DVC MT6 S/S 105 CV (77kW)","","Gasóleo","M1","1805","","","",""
"Opel Astra 5P (MY20.5) GS Line 1.5D DVH MT6 S/S 122 CV (90kW)","","Gasóleo","M1","1805","","","",""
"Opel Astra 5P (MY21.0) Business Elegance 1.2T SHR MT6 S/S 145 CV (107kW)","","Gasolina","M1","1805","","","",""
"Opel Astra 5P (MY21.0) Business Elegance 1.2T SHT MT6 S/S 130 CV (96kW)","","Gasolina","M1","1805","","","",""
"Opel Astra 5P (MY21.0) Business Elegance 1.4T SHT CVT S/S 145 CV (107kW)","","Gasolina","M1","1805","","","",""
"Opel Astra 5P (MY21.0) Business Elegance 1.5D DVH AT9 S/S 122 CV (90kW)","","Gasóleo","M1","1805","","","",""
"Opel Astra 5P (MY21.0) Business Elegance 1.5D DVH MT6 S/S 122 CV (90kW)","","Gasóleo","M1","1805","","","",""
"Opel Astra 5P (MY21.0) Edition 1.2T SHL MT6 S/S 110 CV (81kW)","","Gasolina","M1","1805","","","",""
"Opel Astra 5P (MY21.0) Edition 1.5D DVC MT6 S/S 105 CV (77kW)","","Gasóleo","M1","1805","","","",""
"Opel Astra 5P (MY21.0) GS Line 1.2T SHL MT6 S/S 110 CV (81kW)","","Gasolina","M1","1805","","","",""
"Opel Astra 5P (MY21.0) GS Line 1.2T SHT MT6 S/S 130 CV (96kW)","","Gasolina","M1","1805","","","",""
"Opel Astra 5P (MY21.0) GS Line 1.5D DVC MT6 S/S 105 CV (77kW)","","Gasóleo","M1","1805","","","",""
"Opel Astra 5P (MY21.0) GS Line 1.5D DVH MT6 S/S 122 CV (90kW)","","Gasóleo","M1","1805","","","",""
"Opel Astra 5P (MY21.0) Ultimate 1.2T SHR MT6 S/S 145 CV (107kW)","","Gasolina","M1","1805","","","",""
"Opel Astra 5P (MY21.0) Ultimate 1.4T SHT CVT S/S 145 CV (107kW)","","Gasolina","M1","1805","","","",""
"Opel Astra 5P (MY21.0) Ultimate 1.5D DVH AT9 S/S 122 CV (90kW)","","Gasóleo","M1","1805","","","",""
"Opel Astra 5P (MY21.0) Ultimate 1.5D DVH MT6 S/S 122 CV (90kW)","","Gasóleo","M1","1805","","","",""
"Opel Astra 5P (MY22.0) Edition 1.2T XHL MT6 S/S 110 HP (81kW)","","Gasolina","M1","1840","","","",""
"Opel Astra 5P (MY22.0) Edition 1.2T XHT MT6 S/S 130 HP (96kW)","","Gasolina","M1","1840","","","",""
"Opel Astra 5P (MY22.0) Edition 1.5D DTH MT6 S/S 130 HP (96kW)","","Gasóleo","M1","1920","","","",""
"Opel Astra 5P (MY22.0) Edition 1.6T Hybrid AT8 S/S 180 HP (132kW)","","Híbridos enchufables","M1","2150","14.2","80.0","60.0","12.4"
"Opel Astra 5P (MY22.0) Elegance 1.2T XHT AT8 S/S 130 HP (96kW)","","Gasolina","M1","1880","","","",""
"Opel Astra 5P (MY22.0) Elegance 1.2T XHT MT6 S/S 130 HP (96kW)","","Gasolina","M1","1840","","","",""
"Opel Astra 5P (MY22.0) Elegance 1.5D DTH AT8 S/S 130 HP (96kW)","","Gasóleo","M1","1940","","","",""
"Opel Astra 5P (MY22.0) Elegance 1.5D DTH MT6 S/S 130 HP (96kW)","","Gasóleo","M1","1920","","","",""
"Opel Astra 5P (MY22.0) Elegance 1.6T Hybrid AT8 S/S 180 HP (132kW)","","Híbridos enchufables","M1","2150","14.2","80.0","60.0","12.4"
"Opel Astra 5P (MY22.0) GS-Line 1.2T XHT AT8 S/S 130 HP (96kW)","","Gasolina","M1","1880","","","",""
"Opel Astra 5P (MY22.0) GS-Line 1.2T XHT MT6 S/S 130 HP (96kW)","","Gasolina","M1","1840","","","",""
"Opel Astra 5P (MY22.0) GS-Line 1.5D DTH AT8 S/S 130 HP (96kW)","","Gasóleo","M1","1940","","","",""
"Opel Astra 5P (MY22.0) GS-Line 1.5D DTH MT6 S/S 130 HP (96kW)","","Gasóleo","M1","1920","","","",""
"Opel Astra 5P (MY22.0) GS-Line 1.6T Hybrid AT8 S/S 180 HP (132kW)","","Híbridos enchufables","M1","2150","14.2","80.0","60.0","12.4"
"Opel Astra 5P (MY22.0) Ultimate 1.2T XHT AT8 S/S 130 HP (96kW)","","Gasolina","M1","1880","","","",""
"Opel Astra 5P (MY22.0) Ultimate 1.5D DTH AT8 S/S 130 HP (96kW)","","Gasóleo","M1","1940","","","",""
"Opel Astra 5P (MY22.0) Ultimate 1.6T Hybrid AT8 S/S 180 HP (132kW)","","Híbridos enchufables","M1","2150","14.2","80.0","60.0","12.4"
"Opel Astra 5P (MY23.0) Edition 1.2T XHL MT6 S/S 110 HP (81kW)","","Gasolina","M1","1840","","","",""
"Opel Astra 5P (MY23.0) Edition 1.2T XHT MT6 S/S 130 HP (96kW)","","Gasolina","M1","1840","","","",""
"Opel Astra 5P (MY23.0) Edition 1.6T Hybrid AT8 S/S 180 HP (132kW)","","Híbridos enchufables","M1","2150","14.0","80.0","66.0","12.4"
"Opel Astra 5P (MY23.0) Elegance 1.2T XHT AT8 S/S 130 HP (96kW)","","Gasolina","M1","1880","","","",""
"Opel Astra 5P (MY23.0) Elegance 1.2T XHT MT6 S/S 130 HP (96kW)","","Gasolina","M1","1840","","","",""
"Opel Astra 5P (MY23.0) Elegance 1.5D DTH AT8 S/S 130 HP (96kW)","","Gasóleo","M1","1940","","","",""
"Opel Astra 5P (MY23.0) Elegance 1.6T Hybrid AT8 S/S 180 HP (132kW)","","Híbridos enchufables","M1","2150","14.0","80.0","66.0","12.4"
"Opel Astra 5P (MY23.0) GS 1.2T XHT AT8 S/S 130 HP (96kW)","","Gasolina","M1","1880","","","",""
"Opel Astra 5P (MY23.0) GS 1.2T XHT MT6 S/S 130 HP (96kW)","","Gasolina","M1","1840","","","",""
"Opel Astra 5P (MY23.0) GS 1.5D DTH AT8 S/S 130 HP (96kW)","","Gasóleo","M1","1940","","","",""
"Opel Astra 5P (MY23.0) GS 1.6T Hybrid AT8 S/S 180 HP (132kW)","","Híbridos enchufables","M1","2150","14.0","80.0","66.0","12.4"
"Opel Astra 5P (MY23.0) GSe 1.6T Hybrid AT8 S/S 225 HP (165kW)","","Híbridos enchufables","M1","2150","15.0","80.0","64.0","12.4"
"Opel Astra 5P (MY24.0) Edition 1.2T XHL MT6 S/S 110 CV (81kW)","","Gasolina","M1","1820","","","",""
"Opel Astra 5P (MY24.0) GS 1.2T XHT AT8 S/S 130 CV (96kW)","","Gasolina","M1","1880","","","",""
"Opel Astra 5P (MY24.0) GS 1.2T XHT MT6 S/S 130 CV (96kW)","","Gasolina","M1","1880","","","",""
"Opel Astra 5P (MY24.0) GS 1.5D DTH AT8 S/S 130 CV (96kW)","","Gasóleo","M1","1940","","","",""
"Opel Astra 5P (MY24.0) GS 1.6T Plug-in Hybrid AT8 S/S 180 CV (132kW)","","Híbridos enchufables","M1","2150","","","",""
"Opel Astra 5P (MY24.0) GSe 1.6T Plug-in Hybrid AT8 S/S 225 CV (165kW)","","Híbridos enchufables","M1","2150","","","",""
"Opel Astra 5P (MY24.0) Tech Edition 1.2T XHL MT6 S/S 110 CV (81kW)","","Gasolina","M1","1820","","","",""
"Opel Astra 5P Electric (MY24.0) Edition Electric 54kWh 156 CV (115kW)","","Eléctricos puros","M1","2100","14.8","115.0","419.0","54.0"
"Opel Astra 5P Electric (MY24.0) GS Electric 54kWh 156 CV (115kW)","","Eléctricos puros","M1","2100","14.8","115.0","419.0","54.0"
"Opel Astra ST (MY19.5) DYNAMIC 1,4 Turbo 125 cv 6V MY 19,5","","Gasolina","M1","1890","","","",""
"Opel Astra ST (MY19.5) DYNAMIC 1,4 Turbo 150 cv 6V MY 19,5","","Gasolina","M1","1890","","","",""
"Opel Astra ST (MY19.5) DYNAMIC 1,6 CDTi S/S 110 cv 6V MY 19,5","","Gasóleo","M1","1930","","","",""
"Opel Astra ST (MY19.5) DYNAMIC 1,6 Turbo S/S 200 cv 6V MY 19,5","","Gasóleo","M1","1960","","","",""
"Opel Astra ST (MY19.5) INNOVATION 1,4 Turbo 150 cv 6V MY 19,5","","Gasolina","M1","1890","","","",""
"Opel Astra ST (MY19.5) INNOVATION 1,4 Turbo S/S 150 cv AUT MY 19,5","","Gasolina","M1","1910","","","",""
"Opel Astra ST (MY19.5) INNOVATION 1,6 CDTi S/S 136 cv 6V MY 19,5","","Gasóleo","M1","1980","","","",""
"Opel Astra ST (MY19.5) INNOVATION 1,6 CDTi S/S 136 cv AUT MY 19,5","","Gasóleo","M1","2000","","","",""
"Opel Astra ST (MY19.5) INNOVATION 1,6 Turbo S/S 200 cv 6V MY 19,5","","Gasóleo","M1","1960","","","",""
"Opel Astra ST (MY19.5) INNOVATION 1.6 T S/S 136 cv 6V MY 19,5","","Gasolina","M1","2150","","","",""
"Opel Astra ST (MY19.5) INNOVATION 1.6 T S/S 136 cv 6V MY19,5","","Gasolina","M1","2150","","","",""
"Opel Astra ST (MY19.5) INNOVATION 1.6 T S/S 136 cv AUT MY 19,5","","Gasolina","M1","2170","","","",""
"Opel Astra ST (MY19.5) INNOVATION 1.6 T S/S 136 cv AUT MY19,5","","Gasolina","M1","2170","","","",""
"Opel Astra ST (MY19.5) SELECTIVE 1,4 Turbo 125 cv 6V MY 19,5","","Gasolina","M1","1890","","","",""
"Opel Astra ST (MY19.5) SELECTIVE 1,6 CDTi S/S 110 cv 6V MY 19,5","","Gasóleo","M1","1930","","","",""
"Opel Astra ST (MY19.5) SELECTIVE PRO 1,4 Turbo S/S 150 cv AUT MY 19,5","","Gasolina","M1","1915","","","",""
"Opel Astra ST (MY19.5) SELECTIVE PRO 1,6 CDTi S/S 110 cv 6V MY 19,5","","Gasóleo","M1","1930","","","",""
"Opel Astra ST (MY19.5) SELECTIVE PRO 1,6 CDTi S/S 136 cv 6V MY 19,5","","Gasóleo","M1","1980","","","",""
"Opel Astra ST (MY19.5) SELECTIVE PRO 1,6 CDTi S/S 136 cv AUT MY 19,5","","Gasóleo","M1","2000","","","",""
"Opel Astra ST (MY20.0) Astra 1.2T SHL MT6 S/S 110 CV (81kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY20.0) Astra 1.5D DVC MT6 S/S 105 CV (77kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY20.0) Elegance 1.2T SHR MT6 S/S 145 CV (107kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY20.0) Elegance 1.4T SHT CVT S/S 145 CV (107kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY20.0) Elegance 1.5D DVH MT6 S/S 122 CV (90kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY20.0) Elegance 1.5D DVH MT6 S/S 122 CV (90kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY20.0) GS Line 1.2T SHL MT6 S/S 110 CV (81kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY20.0) GS Line 1.2T SHT MT6 S/S 130 CV (96kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY20.0) GS Line 1.4T SHT CVT S/S 145 CV (107kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY20.0) GS Line 1.5D DVC MT6 S/S 105 CV (77kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY20.0) GS Line 1.5D DVH MT6 S/S 122 CV (90kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY20.5) Astra 1.2T SHL MT6 S/S 110 CV (81kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY20.5) Astra 1.5D DVC MT6 S/S 105 CV (77kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY20.5) Elegance 1.2T SHR MT6 S/S 145 CV (107kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY20.5) Elegance 1.4T SHT CVT S/S 145 CV (107kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY20.5) Elegance 1.5D DVH MT6 S/S 122 CV (90kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY20.5) GS Line 1.2T SHL MT6 S/S 110 CV (81kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY20.5) GS Line 1.2T SHT MT6 S/S 130 CV (96kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY20.5) GS Line 1.4T SHT CVT S/S 145 CV (107kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY20.5) GS Line 1.5D DVC MT6 S/S 105 CV (77kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY20.5) GS Line 1.5D DVH MT6 S/S 122 CV (90kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY21.0) Business Elegance 1.2T SHR MT6 S/S 145 CV (107kW)","","Gasolina","M1","1870","","","",""
