"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SKODA SUPERB COMBI MY23 SCOUT 1.5 TSI 110 kW (150 CV) DSG (MTMA 2080)","","Gasolina","M1","2080","","","",""
"SKODA SUPERB COMBI MY23 SCOUT 2.0 TDI 110 kW (150 CV) Adblue DSG (MTMA 2220)","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB COMBI MY23 SCOUT 2.0 TDI 147 kW (200 CV) Adblue DSG (MTMA 2220)","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB COMBI MY23 SCOUT 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4 (MTMA 2270)","","Gasóleo","M1","2270","","","",""
"SKODA SUPERB COMBI MY23 SCOUT 2.0 TSI 206 kW (280 CV) DSG 4x4 (MTMA 2310)","","Gasolina","M1","2310","","","",""
"SKODA SUPERB COMBI MY23 SPORTLINE 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG (MTMA 2250)","","Híbridos enchufables","M1","2250","16.3","85.0","59.0","13.0"
"SKODA SUPERB COMBI MY23 SPORTLINE 1.5 TSI 110 kW (150 CV) DSG (MTMA 2080)","","Gasolina","M1","2080","","","",""
"SKODA SUPERB COMBI MY23 SPORTLINE 2.0 TDI 110 kW (150 CV) Adblue DSG (MTMA 2230)","","Gasóleo","M1","2230","","","",""
"SKODA SUPERB COMBI MY23 SPORTLINE 2.0 TDI 147 kW (200 CV) Adblue DSG (MTMA 2220)","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB COMBI MY23 SPORTLINE 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4 (MTMA 2270)","","Gasóleo","M1","2270","","","",""
"SKODA SUPERB COMBI MY23 SPORTLINE 2.0 TSI 140 kW (190 CV) DSG (MTMA 2190)","","Gasolina","M1","2190","","","",""
"SKODA SUPERB COMBI MY23 SPORTLINE 2.0 TSI 206 kW (280 CV) DSG 4x4 (MTMA 2310)","","Gasolina","M1","2310","","","",""
"SKODA SUPERB COMBI MY23 STYLE 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG (MTMA 2250)","","Híbridos enchufables","M1","2250","16.2","85.0","60.0","13.0"
"SKODA SUPERB COMBI MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 2080)","","Gasolina","M1","2080","","","",""
"SKODA SUPERB COMBI MY23 STYLE 2.0 TDI 110 kW (150 CV) Adblue DSG (MTMA 2230)","","Gasóleo","M1","2230","","","",""
"SKODA SUPERB COMBI MY23 STYLE 2.0 TDI 147 kW (200 CV) Adblue DSG (MTMA 2230)","","Gasóleo","M1","2230","","","",""
"SKODA SUPERB COMBI MY24 AMBITION 2.0 TDI 110 kW (150 CV) DSG 7 vel. (MTMA 2220)","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB COMBI MY24 SPORTLINE 2.0 TDI 110 kW (150 CV) DSG 7 vel (MTMA 2220)","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB COMBI MY24 SPORTLINE 2.0 TDI 147 kW (200 CV) DSG (MTMA 2220)","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB COMBI MY24 STYLE 2.0 TDI 110 kW (150 CV) DSG 7 vel. (MTMA 2220)","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB COMBI MY24 STYLE 2.0 TDI 147 kW (200 CV) DSG (MTMA 2220)","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB IV MY20 1,4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG 6 vel.","","Híbridos enchufables","M1","3851","145.0","160.0","67.0","160.0"
"SKODA SUPERB IV MY21 1,4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG 6 vel.","","Híbridos enchufables","M1","3851","145.0","160.0","57.0","160.0"
"SKODA SUPERB LIMO MY22 ACTIVE 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","3655","","","",""
"SKODA SUPERB LIMO MY22 ACTIVE 1.5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","3644","","","",""
"SKODA SUPERB LIMO MY22 ACTIVE 2.0 TDI 110 kW (150 CV) Adblue DSG","","Gasóleo","M1","4148","","","",""
"SKODA SUPERB LIMO MY22 ACTIVE 2.0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","4133","","","",""
"SKODA SUPERB LIMO MY22 ACTIVE 2.0 TDI 90 kW (122 CV) Adblue DSG","","Gasóleo","M1","3630","","","",""
"SKODA SUPERB LIMO MY22 AMBITION 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","3664","","","",""
"SKODA SUPERB LIMO MY22 AMBITION 1.5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","3653","","","",""
"SKODA SUPERB LIMO MY22 AMBITION 2.0 TDI 110 kW (150 CV) Adblue DSG","","Gasóleo","M1","4158","","","",""
"SKODA SUPERB LIMO MY22 AMBITION 2.0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","4143","","","",""
"SKODA SUPERB LIMO MY22 AMBITION 2.0 TDI 147 kW (200 CV) Adblue DSG","","Gasóleo","M1","4084","","","",""
"SKODA SUPERB LIMO MY22 AMBITION 2.0 TDI 90 kW (122 CV) Adblue DSG","","Gasóleo","M1","3640","","","",""
"SKODA SUPERB LIMO MY22 L&K 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG","","Híbridos enchufables","M1","3834","15.1","85.0","61.0","13.0"
"SKODA SUPERB LIMO MY22 L&K 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","3665","","","",""
"SKODA SUPERB LIMO MY22 L&K 2.0 TDI 110 kW (150 CV) Adblue DSG","","Gasóleo","M1","4157","","","",""
"SKODA SUPERB LIMO MY22 L&K 2.0 TDI 147 kW (200 CV) Adblue DSG","","Gasóleo","M1","4080","","","",""
"SKODA SUPERB LIMO MY22 L&K 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4","","Gasóleo","M1","4459","","","",""
"SKODA SUPERB LIMO MY22 L&K 2.0 TSI 140 kW (190 CV) Adblue DSG","","Gasolina","M1","3930","","","",""
"SKODA SUPERB LIMO MY22 SPORTLINE 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG","","Híbridos enchufables","M1","3834","15.5","85.0","59.0","13.0"
"SKODA SUPERB LIMO MY22 SPORTLINE 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","3662","","","",""
"SKODA SUPERB LIMO MY22 SPORTLINE 2.0 TDI 110 kW (150 CV) Adblue DSG","","Gasóleo","M1","4156","","","",""
"SKODA SUPERB LIMO MY22 SPORTLINE 2.0 TDI 147 kW (200 CV) Adblue DSG","","Gasóleo","M1","4077","","","",""
"SKODA SUPERB LIMO MY22 SPORTLINE 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4","","Gasóleo","M1","4455","","","",""
"SKODA SUPERB LIMO MY22 SPORTLINE 2.0 TSI 140 kW (190 CV) DSG","","Gasolina","M1","3925","","","",""
"SKODA SUPERB LIMO MY22 SPORTLINE 2.0 TSI 208 kW (280 CV) DSG 4x4","","Gasolina","M1","4464","","","",""
"SKODA SUPERB LIMO MY22 STYLE 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG","","Híbridos enchufables","M1","3834","15.0","85.0","62.0","13.0"
"SKODA SUPERB LIMO MY22 STYLE 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","3664","","","",""
"SKODA SUPERB LIMO MY22 STYLE 1.5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","3653","","","",""
"SKODA SUPERB LIMO MY22 STYLE 2.0 TDI 110 kW (150 CV) Adblue DSG","","Gasóleo","M1","4158","","","",""
"SKODA SUPERB LIMO MY22 STYLE 2.0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","4143","","","",""
"SKODA SUPERB LIMO MY22 STYLE 2.0 TDI 147 kW (200 CV) Adblue DSG","","Gasóleo","M1","4083","","","",""
"SKODA SUPERB LIMO MY22 STYLE 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4","","Gasóleo","M1","4455","","","",""
"SKODA SUPERB LIMO MY22 STYLE 2.0 TSI 140 kW (190 CV) DSG","","Gasolina","M1","3932","","","",""
"SKODA SUPERB LIMO MY23 AMBITION 1.5 TSI 110 kW (150 CV) DSG (MTMA 2050)","","Gasolina","M1","2050","","","",""
"SKODA SUPERB LIMO MY23 AMBITION 2.0 TDI 110 kW (150 CV) Adblue DSG (MTMA 2150)","","Gasóleo","M1","2150","","","",""
"SKODA SUPERB LIMO MY23 L&K 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG (MTMA 2220)","","Híbridos enchufables","M1","2220","15.7","85.0","60.0","13.0"
"SKODA SUPERB LIMO MY23 L&K 2.0 TDI 147 kW (200 CV) Adblue DSG (MTMA 2080)","","Gasóleo","M1","2080","","","",""
"SKODA SUPERB LIMO MY23 L&K 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4 (MTMA 2240)","","Gasóleo","M1","2240","","","",""
"SKODA SUPERB LIMO MY23 SPORTLINE 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG (MTMA 2220)","","Híbridos enchufables","M1","2220","15.9","85.0","60.0","13.0"
"SKODA SUPERB LIMO MY23 SPORTLINE 1.5 TSI 110 kW (150 CV) DSG 4x2 (MTMA 2050)","","Gasolina","M1","2050","","","",""
"SKODA SUPERB LIMO MY23 SPORTLINE 2.0 TDI 110 kW (150 CV) Adblue DSG (MTMA 2140)","","Gasóleo","M1","2140","","","",""
"SKODA SUPERB LIMO MY23 SPORTLINE 2.0 TDI 147 kW (200 CV) Adblue DSG (MTMA 2070)","","Gasóleo","M1","2070","","","",""
"SKODA SUPERB LIMO MY23 SPORTLINE 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4 (MTMA 2240)","","Gasóleo","M1","2240","","","",""
"SKODA SUPERB LIMO MY23 SPORTLINE 2.0 TSI 140 kW (190 CV) DSG (MTMA 2120)","","Gasolina","M1","2120","","","",""
"SKODA SUPERB LIMO MY23 SPORTLINE 2.0 TSI 206 kW (280 CV) DSG 4x4 (MTMA 2250)","","Gasolina","M1","2250","","","",""
"SKODA SUPERB LIMO MY23 STYLE 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG (MTMA 2220)","","Híbridos enchufables","M1","2220","15.7","85.0","63.0","13.0"
"SKODA SUPERB LIMO MY23 STYLE 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG (MTMA 2260)","","Híbridos enchufables","M1","2260","15.7","85.0","63.0","13.0"
"SKODA SUPERB LIMO MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 2050)","","Gasolina","M1","2050","","","",""
"SKODA SUPERB LIMO MY23 STYLE 2.0 TDI 110 kW (150 CV) Adblue DSG (MTMA 2150)","","Gasóleo","M1","2150","","","",""
"SKODA SUPERB LIMO MY23 STYLE 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4 (MTMA 2250)","","Gasóleo","M1","2250","","","",""
"SKODA SUPERB MY19 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","Gasóleo","M1","1970","","","",""
"SKODA SUPERB MY19 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","1940","","","",""
"SKODA SUPERB MY19 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","Gasóleo","M1","2045","","","",""
"SKODA SUPERB MY19 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","2030","","","",""
"SKODA SUPERB MY19 2,0 TDI 140 kW (190 CV) DSG 7 vel.","","Gasóleo","M1","2116","","","",""
"SKODA SUPERB MY19 2,0 TDI 140 kW (190 CV) DSG 7 vel. 4x4","","Gasóleo","M1","2116","","","",""
"SKODA SUPERB MY19 2,0 TSI 200 kW (272 CV) DSG 7 vel. 4x4","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB MY20 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","Gasolina","M1","3643","","","",""
"SKODA SUPERB MY20 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","3628","","","",""
"SKODA SUPERB MY20 1,6 TDI 88 kW (120 CV) DSG 7 vel.","","Gasóleo","M1","3603","","","",""
