"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Volkswagen Turismos Golf 8 MY23 Golf 8 Variant Life 1.0 eTSI 81kW (110CV)","","5.2","5.2","119.0","119.0"
"Volkswagen Turismos Golf 8 MY23 Golf 8 Variant Life 1.0 TSI 81 kW (110 CV)","","5.5","5.5","124.0","124.0"
"Volkswagen Turismos Golf 8 MY23 Golf 8 Variant Life 1.5 eTSI 96kW (130CV)","","5.5","5.5","125.0","125.0"
"Volkswagen Turismos Golf 8 MY23 Golf 8 Variant Life 1.5 TSI 110 kW (150CV)","","5.7","5.7","128.0","128.0"
"Volkswagen Turismos Golf 8 MY23 Golf 8 Variant Life 1.5 TSI 96kW (110CV)","","5.5","5.5","123.0","123.0"
"Volkswagen Turismos Golf 8 MY23 Golf 8 Variant Life 2.0 TDI 85kW (115CV)","","4.5","4.5","112.0","112.0"
"Volkswagen Turismos Golf 8 MY23 Golf 8 Variant Life 2.0 TDI 85kW (115CV) DSG","","4.5","4.5","119.0","119.0"
"Volkswagen Turismos Golf 8 MY23 Golf 8 Variant Life1.5 eTSI 110 kW (150CV)","","5.7","5.7","128.0","128.0"
"Volkswagen Turismos Golf 8 MY23 Golf 8 Variant R 2.0 235 kW (320CV) DSG","","7.9","7.9","178.0","178.0"
"Volkswagen Turismos Golf 8 MY23 Golf 8 Variant R-Line 1.5 eTSI 110 kW (150CV)","","5.8","5.8","132.0","132.0"
"Volkswagen Turismos Golf 8 MY23 Golf 8 Variant R-Line 1.5 eTSI 96kW (130CV)","","5.6","5.6","128.0","128.0"
"Volkswagen Turismos Golf 8 MY23 Golf 8 Variant R-Line 1.5 TSI 110 kW (150CV)","","5.8","5.8","132.0","132.0"
"Volkswagen Turismos Golf 8 MY23 Golf 8 Variant R-Line 1.5 TSI 96 kW (130CV)","","5.6","5.6","127.0","127.0"
"Volkswagen Turismos Golf 8 MY23 Golf 8 Variant R-Line 2.0 TDI 110 kW (150CV) DSG","","4.7","4.7","123.0","123.0"
"Volkswagen Turismos Golf 8 MY23 Golf eHybrid 1.4 TSI 110 kW (150 CV) / 80 kW (110 CV) Automatico DSG","","0.9","0.9","21.0","21.0"
"Volkswagen Turismos Golf 8 MY23 Golf GTE 1.4 TSI 110 kW (150 CV) / 80 kW (110 CV) Automatico DSG 6 vel.","","1.1","1.1","25.0","25.0"
"Volkswagen Turismos Golf 8 MY23 Golf Variant 8 2.0 TDI 85kW (115CV)","","4.5","4.5","111.0","111.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 1.0 eTSI 81 kW (110CV) DSG","","4.3","4.3","117.0","117.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 1.0 TSI 81 kW (110 CV)","","4.6","4.6","122.0","122.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 2.0 GTI 180 kW (245CV)","","6.9","6.9","168.0","168.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 2.0 GTI 180 kW (245CV) DSG","","6.5","6.5","166.0","166.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 2.0 TDI 85kW (115CV)","","3.8","3.8","109.0","109.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 2.0 TDI 85kW (115CV) DSG","","3.9","3.9","117.0","117.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 eHybrid 1.4 150kW (204 CV) PHEV DSG","","0.9","0.9","21.0","21.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 GTE 1.4 180kW (245 CV) PHEV DSG","","1.2","1.2","27.0","27.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 GTI CLUBSPORT 2.0 221 kW (300CV) DSG","","6.6","6.6","166.0","166.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 Life 1.0 eTSI 81kW (110CV) DSG","","4.3","4.3","117.0","117.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 Life 1.0 TSI 81 kW (110 CV)","","4.6","4.6","123.0","123.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 Life 1.5 eTSI 96kW (130CV) DSG","","4.7","4.7","124.0","124.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 Life 1.5 TSI 96kW (110CV)","","5.1","5.1","122.0","122.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 Life 2.0 TDI 85kW (115CV)","","3.8","3.8","110.0","110.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 Life 2.0 TDI 85kW (115CV) DSG","","3.9","3.9","117.0","117.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 R 2.0 235 kW (320 CV) DSG","","7.0","7.0","176.0","176.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 R 20 ANIVERSARIO 2.0 245 kW (333 CV) DSG","","7.0","7.0","175.0","175.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 R-Line 1.5 eTSI 110 kW (150CV) DSG","","4.8","4.8","129.0","129.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 R-Line 1.5 eTSI 96kW (130CV) DSG","","4.8","4.8","126.0","126.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 R-Line 1.5 TSI 110 kW (150CV)","","5.2","5.2","129.0","129.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 R-Line 1.5 TSI 96 kW (130CV)","","5.1","5.1","124.0","124.0"
"Volkswagen Turismos Golf 8 MY24 Golf 8 R-Line 2.0 TDI 110 kW (150CV) DSG","","3.9","3.9","119.0","119.0"
"Volkswagen Turismos Golf 8 MY24 Golf eHybrid 1.4 TSI 110 kw (150 CV) / 80 kw (110 CV) Automático DSG 6 vel. [2024]","","1.2","1.2","21.0","21.0"
