"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Audi A4 ALLROAD 45 TFSI quattro-ultra 190 kW (265 CV) S tronic 7 vel. MY21","","8.3","8.4","188.0","191.0"
"Audi A4 ALLROAD 45 TFSI quattro-ultra 195 kW (265 CV) S tronic 7 vel. Allroad quattro MY23","","7.7","8.0","174.0","182.0"
"Audi A4 ALLROAD QUATTRO 40 TDI quattro 140 kW (190 CV) S tronic MY 20","","6.3","6.6","165.0","173.0"
"Audi A4 ALLROAD QUATTRO 45 TDI quattro 170 kW (231 CV) tiptronic MY 20","","7.0","7.5","183.0","195.0"
"Audi A4 ALLROAD QUATTRO 45 TFSI quattro 180 kW (245 CV) S tronic MY 20","","7.8","8.3","177.0","187.0"
"Audi A4 Avant 30 TDI 100 kW (136 CV) S tronic 7 vel. Advanced MY21","","4.9","5.3","127.0","138.0"
"Audi A4 Avant 30 TDI 100 kW (136 CV) S tronic 7 vel. Advanced MY23","","4.9","5.7","128.0","149.0"
"Audi A4 Avant 30 TDI 100 kW (136 CV) S tronic 7 vel. S line/Black Line MY21","","4.9","5.4","129.0","141.0"
"Audi A4 Avant 30 TDI 100 kW (136 CV) S tronic 7 vel. S line/Black line MY23","","4.9","5.7","128.0","149.0"
"Audi A4 Avant 30 TDI 100 kW (136 CV) S tronic MY 20","","5.1","5.9","134.0","156.0"
"Audi A4 Avant 30 TDI 152 kW (204 CV) S tronic 7 vel. Advanced MY22","","4.9","4.9","127.0","127.0"
"Audi A4 Avant 30 TDI 152 kW (204 CV) S tronic 7 vel. S line/Black line MY22","","5.0","5.0","130.0","130.0"
"Audi A4 Avant 30 TDI 90 kW (122 CV) S tronic MY19","","5.3","6.2","140.0","162.0"
"Audi A4 Avant 35 TDI 120 kW (163 CV) S tronic 7 vel. Advanced MY21","","4.9","5.7","129.0","150.0"
"Audi A4 Avant 35 TDI 120 kW (163 CV) S tronic 7 vel. Advanced MY23","","5.0","5.7","130.0","149.0"
"Audi A4 Avant 35 TDI 120 kW (163 CV) S tronic 7 vel. S line/Black Line MY21","","5.0","5.7","130.0","151.0"
"Audi A4 Avant 35 TDI 120 kW (163 CV) S tronic 7 vel. S line/Black line/ Black limited MY23","","5.0","5.7","130.0","150.0"
"Audi A4 Avant 35 TDI 120 kW (163 CV) S tronic MY 20","","5.1","6.0","134.0","156.0"
"Audi A4 Avant 35 TDI 153 kW (204 CV) S tronic 7 vel. Advanced MY22","","4.9","4.9","128.0","129.0"
"Audi A4 Avant 35 TDI 153 kW (204 CV) S tronic 7 vel. S line/Black line MY22","","5.0","5.0","131.0","131.0"
"Audi A4 Avant 35 TFSI 110 kW (150 CV) 6 vel. Advanced MY21","","6.8","6.8","155.0","155.0"
"Audi A4 Avant 35 TFSI 110 kW (150 CV) 6 vel. Advanced MY21","","6.3","6.3","143.0","144.0"
"Audi A4 Avant 35 TFSI 110 kW (150 CV) 6 vel. Advanced MY22","","6.3","6.3","142.0","143.0"
"Audi A4 Avant 35 TFSI 110 kW (150 CV) 6 vel. MY 20","","6.7","7.7","152.0","174.0"
"Audi A4 Avant 35 TFSI 110 kW (150 CV) 6 vel. MY19","","6.9","7.6","155.0","173.0"
"Audi A4 Avant 35 TFSI 110 kW (150 CV) 6 vel. S line/Black Line MY21","","6.4","6.4","146.0","146.0"
"Audi A4 Avant 35 TFSI 110 kW (150 CV) S tronic 7 vel. Advanced MY21","","6.9","6.9","156.0","156.0"
"Audi A4 Avant 35 TFSI 110 kW (150 CV) S tronic 7 vel. Advanced MY21","","6.4","6.5","145.0","148.0"
"Audi A4 Avant 35 TFSI 110 kW (150 CV) S tronic 7 vel. Advanced MY23","","6.4","7.4","145.0","167.0"
"Audi A4 Avant 35 TFSI 110 kW (150 CV) S tronic 7 vel. S line/Black Line MY21","","6.5","7.1","147.0","161.0"
"Audi A4 Avant 35 TFSI 110 kW (150 CV) S tronic 7 vel. S line/black line/Black limited MY23","","6.4","7.4","146.0","168.0"
"Audi A4 Avant 35 TFSI 110 kW (150 CV) S tronic MY 20","","6.7","7.7","152.0","174.0"
"Audi A4 Avant 35 TFSI 110 kW (150 CV) S tronic MY19","","6.9","7.7","156.0","175.0"
"Audi A4 Avant 40 g-tron 125 kW (170 CV) S tronic MY19","","7.1","7.7","127.0","137.0"
"Audi A4 Avant 40 TDI 140 kW (190 CV) S tronic MY 20","","5.2","6.3","138.0","165.0"
"Audi A4 Avant 40 TDI 150 kW (205 CV) S tronic 7 vel. Advanced MY21","","5.3","5.3","138.0","139.0"
"Audi A4 Avant 40 TDI 150 kW (205 CV) S tronic 7 vel. S line/Black Line MY21","","5.3","5.4","140.0","142.0"
"Audi A4 Avant 40 TDI 154 kW (204 CV) S tronic 7 vel. Advanced MY22","","5.2","5.3","137.0","139.0"
"Audi A4 Avant 40 TDI quattro 140 kW (190 CV) S tronic 7 vel. S line/Black Line MY21","","5.9","6.4","155.0","167.0"
"Audi A4 Avant 40 TDI quattro 140 kW (190 CV) S tronic MY 20","","5.8","6.6","153.0","172.0"
"Audi A4 Avant 40 TDI quattro 150 kW (205 CV) S tronic 7 vel. Advanced MY21","","5.3","5.4","139.0","141.0"
"Audi A4 Avant 40 TDI quattro 150 kW (205 CV) S tronic 7 vel. S line/Black Line MY21","","5.3","5.9","140.0","154.0"
"Audi A4 Avant 40 TDI quattro-ultra 150 kW (204 CV) S tronic 7 vel. Advanced MY23","","5.4","6.3","142.0","164.0"
"Audi A4 Avant 40 TDI quattro-ultra 150 kW (204 CV) S tronic 7 vel. S line/Black line/ Black limited MY23","","5.4","6.3","142.0","164.0"
"Audi A4 Avant 40 TDI quattro-ultra 155 kW (204 CV) S tronic 7 vel. Advanced MY22","","5.3","5.3","138.0","138.0"
"Audi A4 Avant 40 TDI quattro-ultra 155 kW (204 CV) S tronic 7 vel. S line/Black line MY22","","5.4","5.4","142.0","142.0"
"Audi A4 Avant 40 TFSI 140 kW (190 CV) 6 vel. MY19","","5.4","6.3","142.0","166.0"
"Audi A4 Avant 40 TFSI 140 kW (190 CV) S tronic MY 20","","6.7","7.7","152.0","174.0"
"Audi A4 Avant 40 TFSI 140 kW (190 CV) S tronic MY19","","6.0","6.6","158.0","173.0"
"Audi A4 Avant 40 TFSI 140 kW (190 CV) S tronic MY19","","7.0","7.7","158.0","175.0"
"Audi A4 Avant 40 TFSI 150 kW (204 CV) S tronic 7 vel. Advanced MY23","","6.4","7.4","146.0","167.0"
"Audi A4 Avant 40 TFSI 150 kW (204 CV) S tronic 7 vel. S line/Black line MY23","","6.4","7.4","146.0","168.0"
