"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Opel Astra ST (MY21.0) Business Elegance 1.2T SHT MT6 S/S 130 CV (96kW)","","5.7","5.4","123.0","130.0"
"Opel Astra ST (MY21.0) Business Elegance 1.4T SHT CVT S/S 145 CV (107kW)","","6.3","5.8","132.0","144.0"
"Opel Astra ST (MY21.0) Business Elegance 1.5D DVH AT9 S/S 122 CV (90kW)","","5.4","5.1","134.0","142.0"
"Opel Astra ST (MY21.0) Business Elegance 1.5D DVH MT6 S/S 122 CV (90kW)","","4.7","4.5","117.0","123.0"
"Opel Astra ST (MY21.0) Edition 1.2T SHL MT6 S/S 110 CV (81kW)","","5.4","5.6","122.0","127.0"
"Opel Astra ST (MY21.0) Edition 1.5D DVC MT6 S/S 105 CV (77kW)","","4.3","4.5","114.0","118.0"
"Opel Astra ST (MY21.0) GS Line 1.2T SHL MT6 S/S 110 CV (81kW)","","5.6","5.5","124.0","127.0"
"Opel Astra ST (MY21.0) GS Line 1.2T SHT MT6 S/S 130 CV (96kW)","","5.6","5.4","124.0","126.0"
"Opel Astra ST (MY21.0) GS Line 1.5D DVC MT6 S/S 105 CV (77kW)","","4.5","4.4","115.0","117.0"
"Opel Astra ST (MY21.0) GS Line 1.5D DVH MT6 S/S 122 CV (90kW)","","4.6","4.5","118.0","120.0"
"Opel Astra ST (MY21.0) Ultimate 1.2T SHR MT6 S/S 145 CV (107kW)","","5.8","5.5","125.0","131.0"
"Opel Astra ST (MY21.0) Ultimate 1.4T SHT CVT S/S 145 CV (107kW)","","6.4","5.9","134.0","145.0"
"Opel Astra ST (MY21.0) Ultimate 1.5D DVH AT9 S/S 122 CV (90kW)","","5.4","5.2","136.0","142.0"
"Opel Astra ST (MY21.0) Ultimate 1.5D DVH MT6 S/S 122 CV (90kW)","","4.7","4.5","118.0","123.0"
"Opel Astra ST (MY24.0) Edition 1.2T XHL MT6 S/S 110 CV (81kW)","","5.3","6.3","125.0","142.0"
"Opel Astra ST (MY24.0) GS 1.2T XHT AT8 S/S 130 CV (96kW)","","5.4","6.5","131.0","147.0"
"Opel Astra ST (MY24.0) GS 1.2T XHT MT6 S/S 130 CV (96kW)","","5.3","6.5","128.0","146.0"
"Opel Astra ST (MY24.0) GS 1.5D DTH AT8 S/S 130 CV (96kW)","","4.7","5.6","131.0","148.0"
"Opel Astra ST (MY24.0) GS 1.6T Plug-in Hybrid AT8 S/S 180 CV (132kW)","","1.2","1.4","29.0","32.0"
"Opel Astra ST (MY24.0) GSe 1.6T Plug-in Hybrid AT8 S/S 225 CV (165kW)","","1.2","1.4","",""
"Opel Astra ST Electric (MY24.0) Edition Electric 54kWh 156 CV (115kW)","","","","",""
"Opel Astra ST Electric (MY24.0) GS Electric 54kWh 156 CV (115kW)","","","","",""
"Opel Combo Cargo (MY19.0) ACTIVE L H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) ACTIVE L H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) ACTIVE L H1 650 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) ACTIVE L H1 650 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) ACTIVE XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) ACTIVE XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) EXPRESS L H1 1,000 Kg 1.6 TD MT5 75 cv (MY19.0)","","5.5","6.2","144.0","162.0"
"Opel Combo Cargo (MY19.0) EXPRESS L H1 1,000 Kg 1.6 TD MT5 75 cv (MY19.0)","","5.5","6.2","144.0","162.0"
"Opel Combo Cargo (MY19.0) EXPRESS L H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) EXPRESS L H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) EXPRESS L H1 650 Kg 1.6 TD MT5 75 cv (MY19.0)","","5.5","6.2","144.0","162.0"
"Opel Combo Cargo (MY19.0) EXPRESS L H1 650 Kg 1.6 TD MT5 75 cv (MY19.0)","","5.5","6.2","144.0","162.0"
"Opel Combo Cargo (MY19.0) EXPRESS L H1 650 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) EXPRESS L H1 650 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) EXPRESS XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) EXPRESS XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) SELECT L H1 1,000 Kg 1.6 TD MT5 75 cv (MY19.0)","","5.5","6.2","144.0","162.0"
"Opel Combo Cargo (MY19.0) SELECT L H1 1,000 Kg 1.6 TD MT5 75 cv (MY19.0)","","5.5","6.2","144.0","162.0"
"Opel Combo Cargo (MY19.0) SELECT L H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) SELECT L H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) SELECT L H1 650 Kg 1.6 TD MT5 75 cv (MY19.0)","","5.5","6.2","144.0","162.0"
"Opel Combo Cargo (MY19.0) SELECT L H1 650 Kg 1.6 TD MT5 75 cv (MY19.0)","","5.5","6.2","144.0","162.0"
"Opel Combo Cargo (MY19.0) SELECT L H1 650 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) SELECT L H1 650 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) SELECT XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY19.0) SELECT XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","5.2","6.1","137.0","160.0"
